X1,Y1,X2,Y2
12383.33,86983.34,12416.67,86983.34
12216.67,84133.34,12183.33,84133.34
12733.33,87183.34,12766.67,87183.34
11733.33,86383.34,11766.67,86383.34
11483.33,85933.34,11516.67,85933.34
11733.33,85183.34,11766.67,85183.34
13916.67,86133.34,13883.33,86133.34
12933.33,86616.66,12966.67,86616.66
11816.67,86400,11783.33,86400
12783.33,86983.34,12816.67,86983.34
12383.33,85700,12416.67,85700
11766.67,86350,11733.33,86350
12916.67,87500,12883.33,87500
11583.33,86100,11616.67,86100
13033.33,86000,13066.67,86000
12666.67,86800,12633.33,86800
12833.33,85816.66,12866.67,85816.66
13333.33,86450,13366.67,86450
12516.67,87116.66,12483.33,87116.66
11916.67,86483.34,11883.33,86483.34
12933.33,83533.34,12966.67,83533.34
12466.67,85700,12433.33,85700
12633.33,85933.34,12666.67,85933.34
12466.67,85666.66,12433.33,85666.66
12033.33,86466.66,12066.67,86466.66
14316.67,83433.34,14316.67,83400
13566.67,86500,13566.67,86533.34
13150,86100,13150,86066.66
14750,83916.66,14750,83950
12016.67,86250,12016.67,86283.34
11483.33,85566.66,11483.33,85600
11850,86416.66,11850,86450
13000,86800,13000,86766.66
11983.33,86550,11983.33,86516.66
12716.67,87333.34,12716.67,87300
11483.33,85683.34,11483.33,85650
14616.67,84466.66,14616.67,84500
12483.33,86883.34,12483.33,86850
12916.67,84850,12916.67,84883.34
12916.67,86516.66,12916.67,86550
12700,85100,12700,85133.34
11150,85350,11150,85383.34
12483.33,86816.66,12483.33,86850
11850,86350,11850,86383.34
12200,85700,12200,85666.66
12916.67,85950,12916.67,85916.66
12216.67,86000,12216.67,86033.34
12816.67,85550,12816.67,85516.66
12350,85733.34,12350,85700
12533.33,85750,12533.33,85716.66
12183.33,85850,12183.33,85883.34
14650,84600,14650,84566.66
14283.33,85216.66,14283.33,85250
12683.33,86600,12683.33,86633.34
13133.33,86333.34,13133.33,86300
12516.67,86750,12516.67,86783.34
11816.67,86100,11816.67,86133.34
13200,86800,13200,86766.66
11133.33,85333.34,11133.33,85300
12716.67,85566.66,12716.67,85600
12683.33,86750,12683.33,86783.34
11216.67,85816.66,11216.67,85850
12366.67,86900,12366.67,86933.34
12050,86666.66,12050,86700
14983.33,83200,14983.33,83166.66
12866.67,85516.66,12866.67,85550
12733.33,86250,12733.33,86216.66
12833.33,86350,12833.33,86316.66
12766.67,86133.34,12766.67,86100
12850,86500,12850,86533.34
13850,84566.66,13850,84600
12516.67,85950,12516.67,85916.66
12816.67,87416.66,12816.67,87450
12750,86416.66,12750,86450
12516.67,85850,12516.67,85816.66
12000,84700,12000,84666.66
12716.67,85633.34,12716.67,85600
12950,85600,12950,85566.66
12183.33,85283.34,12183.33,85250
12233.33,83750,12233.33,83783.34
12583.33,87066.66,12583.33,87100
11733.33,86200,11733.33,86233.34
12616.67,87150,12616.67,87183.34
12000,84733.34,12000,84700
11800,85900,11800,85933.34
12900,86650,12900,86683.34
12300,86600,12300,86566.66
12866.67,85550,12866.67,85583.34
12583.33,86133.34,12583.33,86100
12550,86816.66,12550,86850
12650,86700,12650,86666.66
12900,86233.34,12900,86200
12950,85200,12950,85166.66
11883.33,85400,11883.33,85366.66
12733.33,86450,12733.33,86483.34
14916.67,83600,14916.67,83566.66
14300,83600,14300,83633.34
12833.33,87350,12833.33,87383.34
11983.33,86350,11983.33,86383.34
12183.33,85600,12183.33,85566.66
11783.33,85966.66,11783.33,86000
13000,86250,12969.44,86236.66
12233.33,86100,12200.56,86093.89
12950,86166.66,12931.94,86195.28
12533.61,86227.78,12500,86233.34
12900,86466.66,12933.89,86462.78
12019.44,86072.78,12053.33,86076.95
12735,86000.84,12733.33,85966.66
12216.67,86733.34,12199.44,86763.05
12794.72,86079.16,12766.67,86100
12199.44,86763.05,12166.67,86750
12516.67,86050,12481.39,86051.66
12950,86583.34,12983.89,86573.05
12283.33,86533.34,12267.5,86565.28
13000,86070.55,13033.33,86083.34
12916.67,86316.66,12933.06,86348.61
12319.44,86002.5,12300,86033.34
12596.94,86352.78,12633.33,86350
12083.33,86366.66,12066.67,86333.34
12583.33,86933.34,12566.67,86966.66
13366.67,86516.66,13383.33,86483.34
12766.67,86716.66,12783.33,86683.34
12366.67,85883.34,12383.33,85916.66
12533.33,86816.66,12516.67,86783.34
11716.67,86416.66,11733.33,86383.34
12883.33,85833.34,12866.67,85866.66
12116.67,85383.34,12133.33,85416.66
12966.67,85533.34,12983.33,85566.66
12533.33,87166.66,12516.67,87133.34
13116.67,86016.66,13133.33,85983.34
12683.33,87033.34,12666.67,87066.66
12716.67,85633.34,12733.33,85666.66
12616.67,87233.34,12633.33,87266.66
11483.33,86016.66,11466.67,85983.34
12366.67,85583.34,12383.33,85616.66
14033.33,83383.34,14016.67,83416.66
12433.33,86666.66,12416.67,86633.34
13650,84833.34,13666.67,84866.66
14800,83816.66,14816.67,83783.34
12950,85766.66,12933.33,85733.34
13283.33,86216.66,13300,86183.34
11133.33,85683.34,11150,85716.66
12850,87183.34,12866.67,87216.66
12733.33,85833.34,12750,85866.66
12883.33,86616.66,12900,86583.34
12950,86466.66,12966.67,86433.34
12800,86266.66,12816.67,86233.34
12700,87166.66,12716.67,87133.34
12266.67,86833.34,12250,86866.66
12883.33,86283.34,12900,86316.66
12000,84783.34,11983.33,84816.66
12833.33,85266.66,12850,85233.34
12100,85716.66,12116.67,85683.34
12566.67,85533.34,12550,85566.66
12700,87033.34,12716.67,87066.66
14350,85183.34,14366.67,85216.66
13650,86083.34,13666.67,86116.66
12950,86716.66,12933.33,86683.34
12750,85666.66,12766.67,85633.34
12866.67,87566.66,12850,87533.34
12050,86416.66,12066.67,86383.34
11350,85733.34,11333.33,85766.66
12533.33,85966.66,12550,85933.34
11583.33,85883.34,11600,85916.66
12900,85733.34,12883.33,85766.66
12750,86566.66,12766.67,86533.34
13100,84216.66,13116.67,84183.34
12233.33,86666.66,12250,86633.34
12316.67,86216.66,12300,86183.34
12200,85533.34,12183.33,85566.66
11933.33,85333.34,11950,85366.66
11750,86233.34,11766.67,86266.66
12616.67,85866.66,12600,85833.34
12383.33,85766.66,12400,85733.34
11100,85683.34,11083.33,85716.66
12633.33,86066.66,12650,86033.34
12500,85533.34,12483.33,85566.66
13250,86833.34,13233.33,86866.66
13450,86600,13483.33,86583.34
12516.67,85516.66,12550,85500
12650,87233.34,12683.33,87250
13650,86033.34,13616.67,86050
11916.67,86000,11950,85983.34
13700,86100,13733.33,86116.66
13700,86150,13666.67,86166.66
12983.33,87016.66,12950,87000
12800,85650,12766.67,85633.34
12550,85666.66,12516.67,85650
12733.33,87400,12700,87383.34
11766.67,85250,11800,85233.34
13016.67,86600,13050,86583.34
13300,85850,13266.67,85833.34
11350,85883.34,11383.33,85900
11833.33,85250,11800,85233.34
11550,86116.66,11516.67,86100
11716.67,86283.34,11750,86300
12800,85800,12766.67,85783.34
12900,85250,12866.67,85233.34
12283.33,85666.66,12250,85650
12866.67,86383.34,12900,86400
12450,85816.66,12416.67,85800
12450,85816.66,12483.33,85800
12050,84666.66,12016.67,84650
13016.67,86066.66,13050,86050
13450,84266.66,13416.67,84250
13416.67,86550,13450,86566.66
11983.33,84233.34,11950,84250
11733.33,85933.34,11700,85950
12300,85816.66,12266.67,85800
12666.67,85116.66,12700,85100
11900,85900,11866.67,85916.66
13000,86650,12966.67,86666.66
11450,85550,11483.33,85566.66
11400,85800,11433.33,85783.34
13050,86383.34,13083.33,86400
12116.67,85883.34,12150,85900
12450,85900,12483.33,85916.66
12333.33,86633.34,12300,86650
12833.33,87200,12800,87216.66
12783.33,86600,12750,86616.66
12916.67,85816.66,12950,85800
11733.33,85916.66,11700,85900
11900,85250,11866.67,85266.66
12100,86350,12133.33,86366.66
12783.33,85900,12750,85916.66
11733.33,85783.34,11700,85800
11366.67,85866.66,11400,85850
12500,85866.66,12466.67,85850
12383.33,85533.34,12350,85550
12783.33,85833.34,12750,85850
13666.67,86116.66,13700,86100
11683.33,84450,11650,84433.34
12833.33,85816.66,12800,85800
13166.67,86816.66,13200,86800
12766.67,87383.34,12800,87400
12650,86283.34,12616.67,86300
12666.67,85400,12700,85383.34
14150,83466.66,14116.67,83450
12166.67,85683.34,12200,85700
12016.67,86400,12050,86416.66
12450,83733.34,12483.33,83750
14300,83650,14266.67,83666.66
12850,85650,12816.67,85633.34
13533.33,86516.66,13566.67,86500
12116.67,86200,12083.33,86183.34
12366.67,86750,12333.33,86733.34
12416.67,86033.34,12383.33,86050
13166.67,85950,13133.33,85933.34
13216.67,86050,13183.33,86033.34
11716.67,86283.34,11683.33,86300
11533.33,86050,11566.67,86033.34
13616.67,84800,13583.33,84783.34
12533.33,85750,12566.67,85733.34
13083.33,86350,13116.67,86333.34
12266.67,85616.66,12233.33,85600
12916.67,85666.66,12883.33,85650
11166.67,85800,11133.33,85783.34
12833.33,86166.66,12866.67,86150
12833.33,86350,12866.67,86333.34
12266.67,86400,12233.33,86416.66
12933.33,86533.34,12966.67,86550
12983.33,87483.34,13016.67,87500
12583.33,85916.66,12616.67,85900
12716.67,86650,12683.33,86633.34
11883.33,85366.66,11916.67,85350
12833.33,85683.34,12866.67,85700
13683.33,84950,13716.67,84933.34
12533.33,87050,12566.67,87066.66
12183.33,85800,12216.67,85816.66
12566.67,86416.66,12533.33,86400
12433.33,85866.66,12466.67,85850
12316.67,86900,12283.33,86883.34
11116.67,85266.66,11083.33,85250
13033.33,85633.34,13066.67,85650
11983.33,86433.34,12016.67,86450
12033.33,86183.34,12066.67,86200
12033.33,86516.66,12066.67,86500
14733.33,84750,14766.67,84766.66
12633.33,87366.66,12666.67,87350
14750,83766.66,14783.33,83783.34
12300,86716.66,12333.33,86733.34
12600,87133.34,12566.67,87116.66
14583.33,85033.34,14566.67,85000
11450,85466.66,11416.67,85483.34
11450,85466.66,11483.33,85483.34
11766.67,86500,11783.33,86466.66
14633.33,84533.34,14616.67,84500
12600,85716.66,12566.67,85733.34
13066.67,86133.34,13083.33,86100
11266.67,85783.34,11300,85766.66
13033.33,87533.34,13016.67,87500
11983.33,85300,11966.67,85266.66
11983.33,85300,11966.67,85333.34
12683.33,85533.34,12666.67,85500
14350,85183.34,14316.67,85166.66
13116.67,86216.66,13150,86233.34
12900,86283.34,12933.33,86266.66
13000,85616.66,13033.33,85633.34
13150,86183.34,13116.67,86166.66
13516.67,85950,13533.33,85916.66
14666.67,84650,14683.33,84683.34
13450,86716.66,13483.33,86733.34
12233.33,85450,12216.67,85416.66
12666.67,85816.66,12700,85833.34
12900,85916.66,12866.67,85933.34
12533.33,85566.66,12516.67,85600
12133.33,86650,12116.67,86616.66
12133.33,86650,12116.67,86683.34
11933.33,85416.66,11900,85433.34
12683.33,86683.34,12650,86666.66
11800,86066.66,11833.33,86083.34
13316.67,86150,13333.33,86116.66
12650,85583.34,12616.67,85566.66
12850,87266.66,12883.33,87283.34
12850,85966.66,12816.67,85983.34
12716.67,86650,12733.33,86616.66
13133.33,85933.34,13100,85916.66
13183.33,85916.66,13166.67,85950
12350,85783.34,12316.67,85766.66
12616.67,86766.66,12633.33,86800
12300,85916.66,12266.67,85933.34
13950,86116.66,13916.67,86133.34
14800,84783.34,14766.67,84766.66
11116.67,85266.66,11133.33,85300
12800,86433.34,12833.33,86416.66
12150,86566.66,12183.33,86583.34
12033.33,86516.66,12016.67,86550
12333.33,85833.34,12300,85816.66
13633.33,86633.34,13600,86616.66
12766.67,86283.34,12800,86266.66
14800,83750,14816.67,83783.34
12650,85866.66,12633.33,85900
11083.33,85250,11100,85216.66
13150,84100,13166.67,84133.34
13650,86450,13633.33,86483.34
12700,85950,12683.33,85983.34
12566.67,86316.66,12550,86350
12866.67,86733.34,12850,86700
11833.33,85250,11850,85216.66
11566.67,85933.34,11550,85900
11716.67,85833.34,11700,85800
11550,85666.66,11533.33,85700
12833.33,86666.66,12850,86700
14750,83883.34,14766.67,83850
12550,87016.66,12533.33,87050
12783.33,87250,12800,87216.66
12266.67,85616.66,12250,85650
13616.67,86050,13600,86083.34
12233.33,86566.66,12250,86600
12866.67,87566.66,12850,87600
11450,85900,11433.33,85933.34
12650,86383.34,12633.33,86350
13366.67,86650,13350,86616.66
13366.67,86516.66,13350,86550
11583.33,85883.34,11600,85850
13833.33,84633.34,13850,84600
11116.67,83900,11100,83933.34
12633.33,86066.66,12650,86100
12950,86266.66,12966.67,86300
13000,85150,12983.33,85116.66
12266.67,85716.66,12250,85750
11566.67,86150,11550,86116.66
11883.33,86050,11900,86083.34
13316.67,86150,13300,86183.34
12283.33,85516.66,12300,85550
13166.67,85716.66,13150,85750
11883.33,85400,11900,85433.34
12933.33,86866.66,12950,86900
12083.33,84000,12100,84033.34
12116.67,86500,12100,86466.66
13250,85900,13233.33,85933.34
14100,83550,14083.33,83583.34
12650,86983.34,12666.67,86950
12700,85150,12683.33,85183.34
12150,85383.34,12133.33,85350
13050,85700,13033.33,85733.34
12133.33,84333.34,12166.67,84316.66
12116.67,85683.34,12083.33,85666.66
12966.67,86666.66,12933.33,86683.34
11933.33,85283.34,11966.67,85266.66
12433.33,86266.66,12466.67,86283.34
12383.33,84283.34,12416.67,84266.66
12266.67,86683.34,12233.33,86666.66
13183.33,86166.66,13216.67,86183.34
13233.33,86866.66,13266.67,86883.34
13916.67,83483.34,13883.33,83466.66
12383.33,85516.66,12416.67,85533.34
11566.67,85583.34,11533.33,85566.66
12482.78,86433.61,12466.67,86400
12816.67,86116.66,12851.11,86099.45
12450,85966.66,12467.78,86001.11
12116.67,86250,12150.83,86268.34
12250,86466.66,12239.17,86429.16
12766.67,86350,12801.11,86370.55
12628.89,86135.55,12666.67,86150
12168.61,86453.34,12150,86416.66
12190,86331.39,12216.67,86300
12633.33,86016.66,12601.39,86042.78
12179.17,86041.11,12183.33,86000
12019.44,86072.78,11983.33,86050
12120,86121.95,12083.33,86100
11966.67,86100,12004.72,86119.45
12271.67,86006.11,12266.67,86050
12592.5,86679.72,12550,86666.66
12674.17,86422.78,12650,86383.34
12933.33,86850,12963.61,86814.72
13150,86066.66,13183.33,86033.34
12316.67,86166.66,12350,86133.34
12850,86266.66,12883.33,86233.34
13100,86166.66,13066.67,86133.34
12600,85833.34,12566.67,85866.66
13300,86083.34,13333.33,86116.66
13116.67,86216.66,13150,86183.34
11416.67,86033.34,11450,86066.66
11500,86166.66,11466.67,86133.34
11533.33,86016.66,11500,85983.34
12166.67,84316.66,12200,84283.34
11883.33,85183.34,11850,85216.66
11150,85433.34,11183.33,85466.66
12950,86516.66,12983.33,86483.34
12450,85533.34,12483.33,85566.66
12650,85483.34,12616.67,85516.66
11916.67,86616.66,11883.33,86583.34
13033.33,86916.66,13066.67,86883.34
11716.67,86416.66,11683.33,86383.34
12383.33,84233.34,12416.67,84266.66
10966.67,83766.66,10933.33,83733.34
12916.67,85283.34,12883.33,85316.66
12333.33,86783.34,12366.67,86816.66
13166.67,86816.66,13133.33,86783.34
13533.33,86066.66,13566.67,86033.34
12883.33,85583.34,12916.67,85616.66
11883.33,85300,11850,85333.34
11400,85900,11433.33,85933.34
12100,85833.34,12133.33,85800
12466.67,86400,12500,86366.66
12966.67,86433.34,13000,86400
12966.67,86366.66,13000,86400
13300,86083.34,13266.67,86050
12233.33,85983.34,12200,85950
12683.33,86900,12650,86933.34
12700,86150,12666.67,86183.34
12200,84166.66,12166.67,84200
11833.33,86483.34,11800,86450
13000,86650,12966.67,86616.66
11883.33,85183.34,11850,85150
11733.33,86000,11700,86033.34
11433.33,84933.34,11400,84900
13050,86383.34,13083.33,86350
12450,85900,12416.67,85933.34
12783.33,86600,12750,86566.66
11900,85250,11933.33,85283.34
12916.67,86750,12950,86716.66
12050,85950,12016.67,85983.34
12150,85650,12116.67,85616.66
12200,85533.34,12166.67,85500
12066.67,86700,12100,86733.34
12833.33,86800,12800,86766.66
12550,84900,12516.67,84933.34
14116.67,83650,14150,83616.66
13350,86400,13383.33,86366.66
12550,86916.66,12516.67,86950
12750,87283.34,12783.33,87250
13116.67,84133.34,13150,84100
12466.67,86200,12500,86233.34
12566.67,86183.34,12600,86150
12333.33,85950,12300,85916.66
13650,84833.34,13616.67,84800
13050,86583.34,13083.33,86550
12816.67,87450,12783.33,87483.34
13283.33,86216.66,13316.67,86250
12966.67,85950,12933.33,85983.34
13366.67,86083.34,13333.33,86050
11233.33,85750,11266.67,85783.34
12683.33,86900,12716.67,86866.66
11333.33,85850,11366.67,85816.66
13833.33,86050,13866.67,86016.66
12016.67,86683.34,11983.33,86650
13233.33,86700,13266.67,86666.66
12916.67,86750,12883.33,86783.34
12616.67,86750,12583.33,86716.66
13016.67,85800,12983.33,85833.34
12916.67,87500,12883.33,87533.34
12666.67,85400,12633.33,85433.34
14183.33,83550,14216.67,83516.66
13483.33,85916.66,13516.67,85950
11783.33,86283.34,11816.67,86250
12933.06,86348.61,12883.33,86350
12466.67,85433.34,12416.67,85433.34
12616.67,85616.66,12616.67,85566.66
11683.33,85866.66,11683.33,85916.66
12183.33,86516.66,12183.33,86466.66
12783.33,86483.34,12783.33,86433.34
12516.67,85600,12516.67,85650
11483.33,85650,11483.33,85600
13583.33,86283.34,13533.33,86283.34
11850,85166.66,11800,85166.66
12483.33,85800,12483.33,85750
12566.67,86283.34,12516.67,86283.34
13466.67,86533.34,13516.67,86533.34
13083.33,86100,13133.33,86100
14983.33,83516.66,14983.33,83466.66
12783.33,87083.34,12783.33,87133.34
12783.33,85533.34,12783.33,85583.34
12133.33,85166.66,12133.33,85116.66
12983.33,85216.66,12933.33,85216.66
12983.33,86966.66,12983.33,87016.66
12300,84300,12250,84300
11983.33,84816.66,11983.33,84866.66
13400,86550,13350,86550
15000,83400,15000,83350
12416.67,86166.66,12366.67,86166.66
12233.33,83833.34,12233.33,83783.34
12133.33,85416.66,12133.33,85466.66
13250,85250,13200,85250
12316.67,85716.66,12316.67,85766.66
13733.33,86700,13683.33,86700
13450,86333.34,13450,86283.34
12783.33,87350,12783.33,87300
11150,85766.66,11150,85716.66
12833.33,85766.66,12883.33,85766.66
12416.67,85850,12416.67,85800
12050,84616.66,12050,84666.66
12450,85966.66,12400,85966.66
12083.33,83950,12083.33,84000
13200,84083.34,13250,84083.34
12866.67,86200,12866.67,86150
13650,86083.34,13600,86083.34
12700,87233.34,12700,87283.34
14733.33,83966.66,14733.33,84016.66
13300,86266.66,13350,86266.66
13483.33,84216.66,13483.33,84166.66
12450,86083.34,12500,86083.34
12516.67,86483.34,12516.67,86533.34
13083.33,86450,13133.33,86450
13216.67,86050,13266.67,86050
11150,85433.34,11150,85383.34
12000,84733.34,12000,84783.34
12083.33,86633.34,12033.33,86633.34
14733.33,84250,14683.33,84250
12400,86483.34,12350,86483.34
13250,86833.34,13250,86783.34
12850,85516.66,12850,85466.66
13200,86766.66,13250,86766.66
13683.33,84566.66,13683.33,84616.66
12333.33,84233.34,12383.33,84233.34
12150,84216.66,12100,84216.66
13116.67,84133.34,13116.67,84183.34
11600,85983.34,11650,85983.34
12450,83733.34,12400,83733.34
12266.67,85933.34,12266.67,85983.34
12466.67,85666.66,12466.67,85616.66
12300,85183.34,12300,85233.34
12650,85766.66,12600,85766.66
12466.67,87116.66,12466.67,87066.66
12566.67,85650,12616.67,85650
12000,85366.66,11950,85366.66
13683.33,86316.66,13633.33,86316.66
12650,86983.34,12600,86983.34
12833.33,87350,12783.33,87350
12727.22,86380.84,12766.67,86350
12075,86049.16,12031.94,86020.84
12616.67,86616.66,12566.67,86600
12350,85250,12300,85233.34
13583.33,86700,13533.33,86716.66
12100,86733.34,12150,86750
11983.33,86650,12033.33,86633.34
12450,86616.66,12500,86600
11916.67,86150,11866.67,86133.34
13633.33,86683.34,13583.33,86700
12250,85866.66,12200,85850
12250,86550,12300,86566.66
12950,85266.66,12900,85250
13516.67,86333.34,13566.67,86350
12766.67,86200,12816.67,86183.34
11950,86416.66,11900,86400
12666.67,86800,12716.67,86783.34
12533.33,85900,12483.33,85916.66
13016.67,85916.66,13066.67,85900
12833.33,86800,12883.33,86783.34
12683.33,85716.66,12733.33,85700
13500,86383.34,13450,86400
12633.33,85933.34,12583.33,85950
12833.33,87383.34,12883.33,87400
12050,85616.66,12100,85600
12866.67,84183.34,12816.67,84200
12200,84283.34,12250,84300
12566.67,83700,12583.33,83750
13516.67,86333.34,13533.33,86283.34
12216.67,85166.66,12233.33,85116.66
13833.33,86133.34,13816.67,86183.34
12816.67,85750,12833.33,85700
13183.33,86566.66,13166.67,86616.66
11933.33,86566.66,11916.67,86616.66
12283.33,86533.34,12266.67,86483.34
13883.33,84566.66,13866.67,84516.66
12583.33,86100,12566.67,86050
12016.67,86400,12033.33,86350
12116.67,85766.66,12133.33,85716.66
11616.67,86316.66,11633.33,86266.66
12616.67,86450,12600,86500
14700,84200,14683.33,84250
12200,85950,12216.67,85900
12966.67,85916.66,12950,85866.66
12400,87033.34,12416.67,86983.34
15000,83400,14983.33,83450
12933.33,86633.34,12950,86583.34
12800,87033.34,12816.67,86983.34
12066.67,85683.34,12050,85633.34
12250,85066.66,12233.33,85116.66
11916.67,86316.66,11900,86266.66
13650,86183.34,13633.33,86133.34
13233.33,85883.34,13250,85833.34
12566.67,85533.34,12550,85483.34
12433.33,86266.66,12450,86216.66
11450,85516.66,11433.33,85566.66
14650,84600,14633.33,84650
13000,85616.66,12983.33,85566.66
13216.67,86183.34,13200,86233.34
13050,87583.34,13033.33,87533.34
11900,86200,11916.67,86150
12850,84133.34,12866.67,84183.34
12350,86966.66,12366.67,87016.66
12166.67,86216.66,12150,86166.66
12850,87266.66,12866.67,87216.66
13350,86400,13366.67,86450
12183.33,85800,12200,85850
12583.33,86400,12600,86450
11200,85516.66,11183.33,85466.66
14716.67,84150,14700,84200
11683.33,86383.34,11700,86333.34
12150,85516.66,12133.33,85466.66
13050,85700,13066.67,85650
14200,83633.34,14150,83616.66
13483.33,86733.34,13533.33,86716.66
12116.67,83816.66,12066.67,83833.34
12833.33,86666.66,12783.33,86683.34
13183.33,84933.34,13133.33,84916.66
12333.33,86633.34,12383.33,86616.66
11933.33,85416.66,11983.33,85433.34
12016.67,83816.66,12066.67,83833.34
12400,86483.34,12450,86466.66
13083.33,86633.34,13033.33,86616.66
12166.67,86133.34,12122.22,86165
12272.22,86305,12216.67,86300
12492.22,86357.5,12504.72,86300.28
12116.67,86316.66,12150.83,86268.34
11350,85733.34,11400,85766.66
14566.67,84433.34,14616.67,84466.66
14083.33,83416.66,14033.33,83383.34
13416.67,86116.66,13366.67,86083.34
12900,85116.66,12850,85083.34
12766.67,85233.34,12816.67,85266.66
14816.67,83716.66,14866.67,83683.34
13633.33,86316.66,13583.33,86283.34
12783.33,85433.34,12833.33,85466.66
12366.67,85583.34,12316.67,85616.66
12066.67,84383.34,12116.67,84416.66
14400,83883.34,14450,83916.66
13233.33,85966.66,13200,85916.66
12000,85166.66,11966.67,85116.66
13200,86233.34,13233.33,86283.34
11766.67,86266.66,11800,86316.66
12200,84166.66,12233.33,84116.66
13166.67,84133.34,13200,84083.34
11200,85800,11233.33,85750
12950,85166.66,12983.33,85116.66
12700,85783.34,12733.33,85733.34
12283.33,85516.66,12250,85466.66
12083.33,85900,12050,85950
12100,85216.66,12133.33,85166.66
14300,83600,14266.67,83550
13683.33,86233.34,13650,86183.34
14283.33,83483.34,14316.67,83433.34
12016.67,85250,11983.33,85200
12166.67,85066.66,12133.33,85116.66
13183.33,86166.66,13216.67,86116.66
12533.33,85783.34,12566.67,85833.34
11733.33,85783.34,11766.67,85833.34
12866.67,87133.34,12833.33,87083.34
12066.67,84383.34,12033.33,84433.34
14700,84733.34,14650,84700
12050,86000,12000,85966.66
11600,86250,11550,86216.66
11966.67,85516.66,12016.67,85550
11166.67,85650,11216.67,85616.66
14550,84116.66,14500,84150
12183.33,85316.66,12133.33,85350
13566.67,84933.34,13516.67,84900
13316.67,83600,13366.67,83566.66
13116.67,85816.66,13166.67,85850
11583.33,86100,11633.33,86066.66
13400,86733.34,13450,86700
13283.33,86333.34,13233.33,86300
13733.33,86516.66,13783.33,86550
12600,86233.34,12650,86200
14100,83550,14050,83516.66
12612.5,86006.39,12566.67,85966.66
12316.67,85966.66,12339.72,86022.78
12000,83750,11995,83688.89
13033.33,86233.34,12969.44,86236.66
12884.72,86055.28,12950,86050
12800,86716.66,12736.94,86698.61
12825.56,86053.05,12885.56,86081.95
11583.33,85650,11583.33,85583.34
12250,86866.66,12250,86800
12066.67,84533.34,12066.67,84600
12900,83666.66,12900,83600
12983.33,86966.66,12983.33,86900
12733.33,87116.66,12733.33,87050
14883.33,83700,14883.33,83633.34
11716.67,85866.66,11650,85866.66
12016.67,86333.34,11950,86333.34
13166.67,86616.66,13100,86616.66
12150,85900,12083.33,85900
11850,86116.66,11783.33,86116.66
12966.67,85533.34,12900,85533.34
11683.33,86100,11750,86100
11950,86016.66,11883.33,86016.66
14500,85000,14566.67,85000
14483.33,83916.66,14483.33,83983.34
13566.67,86166.66,13566.67,86233.34
12283.33,86371.39,12272.22,86305
12237.5,86721.66,12266.67,86783.34
14266.67,83550,14283.33,83483.34
12816.67,85850,12833.33,85916.66
13683.33,86316.66,13700,86250
13683.33,86700,13700,86766.66
13383.33,84966.66,13400,84900
12950,85633.34,12933.33,85700
13133.33,86300,13150,86233.34
12100,86400,12083.33,86466.66
12450,86083.34,12466.67,86150
13350,86266.66,13366.67,86200
12550,87233.34,12566.67,87300
12333.33,85833.34,12350,85900
12483.33,86150,12416.67,86166.66
12333.33,84466.66,12266.67,84450
12850,87500,12783.33,87483.34
12283.33,84533.34,12350,84550
13350,86616.66,13416.67,86600
13800,83750,13866.67,83766.66
14450,83316.66,14383.33,83300
14400,83783.34,14333.33,83800
13316.67,86466.66,13383.33,86483.34
12833.33,86516.66,12766.67,86533.34
13066.67,86766.66,13133.33,86783.34
12116.67,84116.66,12183.33,84133.34
13633.33,86516.66,13566.67,86533.34
12050,86566.66,11983.33,86583.34
14166.67,83316.66,14100,83333.34
12633.33,87366.66,12700,87383.34
12866.67,85183.34,12883.33,85116.66
13333.33,84366.66,13316.67,84433.34
12400,84883.34,12383.33,84816.66
11983.33,84866.66,12000,84933.34
13100,84216.66,13083.33,84283.34
12300,85083.34,12283.33,85016.66
12133.33,84483.34,12150,84416.66
12300,85183.34,12283.33,85116.66
12950,86166.66,12900,86116.66
13083.33,86400,13133.33,86450
12850,85083.34,12800,85133.34
12983.33,85750,12933.33,85700
13783.33,86566.66,13733.33,86616.66
11566.67,85033.34,11616.67,85083.34
12916.67,83583.34,12966.67,83533.34
12100,84033.34,12150,84083.34
11700,86233.34,11650,86183.34
13133.33,85983.34,13083.33,86033.34
11350,85966.66,11300,85916.66
12516.67,84933.34,12566.67,84983.34
12866.67,84933.34,12916.67,84883.34
12866.67,84933.34,12816.67,84983.34
12350,86966.66,12400,86916.66
11850,86350,11900,86400
14933.33,83250,14983.33,83200
14716.67,84150,14766.67,84100
12750,85433.34,12700,85383.34
14200,85383.34,14150,85433.34
13566.67,86350,13516.67,86400
13500,84216.66,13450,84266.66
11516.67,86150,11550,86216.66
13700,84850,13733.33,84783.34
13116.67,85816.66,13150,85750
11450,85900,11483.33,85833.34
12433.33,84950,12400,84883.34
12483.33,83750,12450,83816.66
11050,84466.66,11016.67,84400
14266.67,83666.66,14200,83633.34
12333.33,86883.34,12400,86916.66
12333.33,84466.66,12366.67,84400
12050,84266.66,11983.33,84233.34
11966.67,86483.34,11933.33,86550
14766.67,84933.34,14733.33,85000
13833.33,86050,13766.67,86016.66
12716.67,86233.34,12650,86200
13483.33,86200,13550,86166.66
13000,86483.34,13066.67,86450
12450,87166.66,12516.67,87200
14050,83483.34,14116.67,83450
11666.67,86216.66,11600,86250
14600,84433.34,14666.67,84400
11300,85683.34,11233.33,85650
